gene,correct,total,accuracy,class,subclass,cutoff
TRBV12-1,50,50,1.0,TRB,TRBV,5
TRBV10-2,50,50,1.0,TRB,TRBV,5
TRBV11-2,50,50,1.0,TRB,TRBV,5
TRBV12-2,50,50,1.0,TRB,TRBV,5
TRBV6-5,48,48,1.0,TRB,TRBV,5
TRBV7-4,50,50,1.0,TRB,TRBV,5
TRBV5-4,50,50,1.0,TRB,TRBV,5
TRBV6-6,49,50,0.98,TRB,TRBV,5
TRBV5-5,50,50,1.0,TRB,TRBV,5
TRBV6-7,50,50,1.0,TRB,TRBV,5
TRBV7-6,50,50,1.0,TRB,TRBV,5
TRBV5-6,50,50,1.0,TRB,TRBV,5
TRBV6-8,40,40,1.0,TRB,TRBV,5
TRBV7-7,45,46,0.978,TRB,TRBV,5
TRBV5-7,40,40,1.0,TRB,TRBV,5
TRBV7-9,38,38,1.0,TRB,TRBV,5
TRBV13,44,44,1.0,TRB,TRBV,5
TRBV10-3,48,48,1.0,TRB,TRBV,5
TRBV11-3,48,48,1.0,TRB,TRBV,5
TRBV12-3,48,48,1.0,TRB,TRBV,5
TRBV12-4,46,46,1.0,TRB,TRBV,5
TRBV12-5,48,48,1.0,TRB,TRBV,5
TRBV14,48,48,1.0,TRB,TRBV,5
TRBV15,48,48,1.0,TRB,TRBV,5
TRBV16,48,48,1.0,TRB,TRBV,5
TRBV17,48,48,1.0,TRB,TRBV,5
TRBV18,50,50,1.0,TRB,TRBV,5
TRBV19,50,50,1.0,TRB,TRBV,5
TRBV20-1,50,50,1.0,TRB,TRBV,5
TRBV21-1,50,50,1.0,TRB,TRBV,5
TRBV23-1,48,48,1.0,TRB,TRBV,5
TRBV24-1,48,48,1.0,TRB,TRBV,5
TRBV25-1,48,48,1.0,TRB,TRBV,5
TRBV26,48,48,1.0,TRB,TRBV,5
TRBV27,48,48,1.0,TRB,TRBV,5
TRBV28,50,50,1.0,TRB,TRBV,5
TRBV29-1,50,50,1.0,TRB,TRBV,5
TRBV30,49,50,0.98,TRB,TRBV,5
TRBJ1-1,44,44,1.0,TRB,TRBJ,5
TRBJ1-2,44,44,1.0,TRB,TRBJ,5
TRBJ1-3,44,44,1.0,TRB,TRBJ,5
TRBJ1-4,44,44,1.0,TRB,TRBJ,5
TRBJ1-5,44,44,1.0,TRB,TRBJ,5
TRBJ1-6,42,44,0.955,TRB,TRBJ,5
TRBJ2-1,44,44,1.0,TRB,TRBJ,5
TRBJ2-2,44,44,1.0,TRB,TRBJ,5
TRBJ2-2P,44,44,1.0,TRB,TRBJ,5
TRBJ2-3,44,44,1.0,TRB,TRBJ,5
TRBJ2-4,44,44,1.0,TRB,TRBJ,5
TRBJ2-5,44,44,1.0,TRB,TRBJ,5
TRBJ2-6,42,44,0.955,TRB,TRBJ,5
TRBJ2-7,44,44,1.0,TRB,TRBJ,5
IGHV1-2,28,38,0.737,IGH,IGHV,5
IGHV1-3,21,24,0.875,IGH,IGHV,5
IGHV1-18,42,42,1.0,IGH,IGHV,5
IGHV1-24,38,38,1.0,IGH,IGHV,5
IGHV1-45,62,62,1.0,IGH,IGHV,5
IGHV1-46,60,60,1.0,IGH,IGHV,5
IGHV1-58,68,68,1.0,IGH,IGHV,5
IGHV1-68,58,60,0.967,IGH,IGHV,5
IGHV1-69,53,60,0.883,IGH,IGHV,5
IGHV1-69-2,8,8,1.0,IGH,IGHV,5
IGHV1-69D,32,32,1.0,IGH,IGHV,5
IGHV2-5,26,26,1.0,IGH,IGHV,5
IGHV2-26,38,38,1.0,IGH,IGHV,5
IGHV2-70,56,58,0.966,IGH,IGHV,5
IGHV2-70D,14,14,1.0,IGH,IGHV,5
IGHV3-11,20,22,0.909,IGH,IGHV,5
IGHV3-13,33,34,0.971,IGH,IGHV,5
IGHV3-15,43,52,0.827,IGH,IGHV,5
IGHV3-16,38,38,1.0,IGH,IGHV,5
IGHV3-19,44,44,1.0,IGH,IGHV,5
IGHV3-20,46,46,1.0,IGH,IGHV,5
IGHV3-21,46,46,1.0,IGH,IGHV,5
IGHV3-22,42,42,1.0,IGH,IGHV,5
IGHV3-23,39,40,0.975,IGH,IGHV,5
IGHV3-25,38,38,1.0,IGH,IGHV,5
IGHV3-29,18,18,1.0,IGH,IGHV,5
IGHV3-30,26,34,0.765,IGH,IGHV,5
IGHV3-30-2,22,22,1.0,IGH,IGHV,5
IGHV3-32,21,32,0.656,IGH,IGHV,5
IGHV3-33,16,16,1.0,IGH,IGHV,5
IGHV3-33-2,42,42,1.0,IGH,IGHV,5
IGHV3-35,50,50,1.0,IGH,IGHV,5
IGHV3-38,60,60,1.0,IGH,IGHV,5
IGHV3-41,18,18,1.0,IGH,IGHV,5
IGHV3-43,58,60,0.967,IGH,IGHV,5
IGHV3-47,58,60,0.967,IGH,IGHV,5
IGHV3-48,58,62,0.935,IGH,IGHV,5
IGHV3-49,64,64,1.0,IGH,IGHV,5
IGHV3-52,67,68,0.985,IGH,IGHV,5
IGHV3-53,63,64,0.984,IGH,IGHV,5
IGHV3-54,40,44,0.909,IGH,IGHV,5
IGHV3-62,64,68,0.941,IGH,IGHV,5
IGHV3-63,59,64,0.922,IGH,IGHV,5
IGHV3-64,66,66,1.0,IGH,IGHV,5
IGHV3-64D,2,2,1.0,IGH,IGHV,5
IGHV3-66,56,60,0.933,IGH,IGHV,5
IGHV3-69-1,10,10,1.0,IGH,IGHV,5
IGHV3-7,24,24,1.0,IGH,IGHV,5
IGHV3-71,54,54,1.0,IGH,IGHV,5
IGHV3-72,68,68,1.0,IGH,IGHV,5
IGHV3-73,68,68,1.0,IGH,IGHV,5
IGHV3-74,68,68,1.0,IGH,IGHV,5
IGHV4-4,12,24,0.5,IGH,IGHV,5
IGHV4-28,40,40,1.0,IGH,IGHV,5
IGHV4-31,8,8,1.0,IGH,IGHV,5
IGHV4-34,50,50,1.0,IGH,IGHV,5
IGHV4-39,48,54,0.889,IGH,IGHV,5
IGHV4-55,64,64,1.0,IGH,IGHV,5
IGHV4-59,66,66,1.0,IGH,IGHV,5
IGHV4-61,46,60,0.767,IGH,IGHV,5
IGHV5-10-1,2,2,1.0,IGH,IGHV,5
IGHV5-51,68,68,1.0,IGH,IGHV,5
IGHV5-78,68,68,1.0,IGH,IGHV,5
IGHV6-1,14,14,1.0,IGH,IGHV,5
IGHV7-34-1,50,50,1.0,IGH,IGHV,5
IGHV7-4-1,6,6,1.0,IGH,IGHV,5
IGHV7-40,56,56,1.0,IGH,IGHV,5
IGHV7-81,66,66,1.0,IGH,IGHV,5
IGHV8-51-1,68,68,1.0,IGH,IGHV,5
IGHD2-2,6,8,0.75,IGH,IGHD,5
IGHD2-8,2,2,1.0,IGH,IGHD,5
IGHD2-15,2,2,1.0,IGH,IGHD,5
IGHD3-9,2,2,1.0,IGH,IGHD,5
IGHD3-10,2,2,1.0,IGH,IGHD,5
IGHD3-16,4,4,1.0,IGH,IGHD,5
IGHD3-22,2,2,1.0,IGH,IGHD,5
IGHJ5,7,8,0.875,IGH,IGHJ,5
IGHJ6,12,14,0.857,IGH,IGHJ,5
IGKV1-5,19,20,0.95,IGK,IGKV,5
IGKV1-6,26,26,1.0,IGK,IGKV,5
IGKV1-8,26,26,1.0,IGK,IGKV,5
IGKV1-9,26,30,0.867,IGK,IGKV,5
IGKV1-12,36,42,0.857,IGK,IGKV,5
IGKV1-13,41,42,0.976,IGK,IGKV,5
IGKV1-16,32,32,1.0,IGK,IGKV,5
IGKV1-17,26,32,0.812,IGK,IGKV,5
IGKV1-27,36,36,1.0,IGK,IGKV,5
IGKV1-33,46,46,1.0,IGK,IGKV,5
IGKV1-37,38,38,1.0,IGK,IGKV,5
IGKV1-39,31,32,0.969,IGK,IGKV,5
IGKV1D-8,44,44,1.0,IGK,IGKV,5
IGKV1D-12,50,50,1.0,IGK,IGKV,5
IGKV1D-13,50,50,1.0,IGK,IGKV,5
IGKV1D-16,44,44,1.0,IGK,IGKV,5
IGKV1D-17,44,44,1.0,IGK,IGKV,5
IGKV1D-33,50,50,1.0,IGK,IGKV,5
IGKV1D-37,50,50,1.0,IGK,IGKV,5
IGKV1D-39,48,48,1.0,IGK,IGKV,5
IGKV1D-42,44,44,1.0,IGK,IGKV,5
IGKV1D-43,44,44,1.0,IGK,IGKV,5
IGKV2-4,22,22,1.0,IGK,IGKV,5
IGKV2-18,32,32,1.0,IGK,IGKV,5
IGKV2-24,41,46,0.891,IGK,IGKV,5
IGKV2-28,48,48,1.0,IGK,IGKV,5
IGKV2-29,35,38,0.921,IGK,IGKV,5
IGKV2-30,48,48,1.0,IGK,IGKV,5
IGKV2-40,6,6,1.0,IGK,IGKV,5
IGKV2D-18,44,44,1.0,IGK,IGKV,5
IGKV2D-24,46,46,1.0,IGK,IGKV,5
IGKV2D-26,50,50,1.0,IGK,IGKV,5
IGKV2D-28,50,50,1.0,IGK,IGKV,5
IGKV2D-29,44,44,1.0,IGK,IGKV,5
IGKV2D-30,48,48,1.0,IGK,IGKV,5
IGKV2D-40,42,42,1.0,IGK,IGKV,5
IGKV3-7,31,42,0.738,IGK,IGKV,5
IGKV3-11,30,30,1.0,IGK,IGKV,5
IGKV3-15,42,42,1.0,IGK,IGKV,5
IGKV3-20,36,36,1.0,IGK,IGKV,5
IGKV3D-7,40,40,1.0,IGK,IGKV,5
IGKV3D-11,44,44,1.0,IGK,IGKV,5
IGKV3D-15,48,50,0.96,IGK,IGKV,5
IGKV3D-20,44,44,1.0,IGK,IGKV,5
IGKV4-1,20,20,1.0,IGK,IGKV,5
IGKV5-2,22,22,1.0,IGK,IGKV,5
IGKV6-21,48,48,1.0,IGK,IGKV,5
IGKV6D-21,50,50,1.0,IGK,IGKV,5
IGKV6D-41,44,44,1.0,IGK,IGKV,5
IGKV7-3,18,18,1.0,IGK,IGKV,5
IGKJ1,10,10,1.0,IGK,IGKJ,5
IGKJ2,8,10,0.8,IGK,IGKJ,5
IGKJ3,20,20,1.0,IGK,IGKJ,5
IGKJ4,20,20,1.0,IGK,IGKJ,5
IGKJ5,28,28,1.0,IGK,IGKJ,5
IGLV1-36,60,60,1.0,IGL,IGLV,5
IGLV1-40,60,60,1.0,IGL,IGLV,5
IGLV1-41,60,60,1.0,IGL,IGLV,5
IGLV1-44,66,66,1.0,IGL,IGLV,5
IGLV1-47,66,66,1.0,IGL,IGLV,5
IGLV1-50,68,68,1.0,IGL,IGLV,5
IGLV1-51,67,68,0.985,IGL,IGLV,5
IGLV1-62,66,66,1.0,IGL,IGLV,5
IGLV10-54,67,68,0.985,IGL,IGLV,5
IGLV11-55,68,68,1.0,IGL,IGLV,5
IGLV2-5,58,58,1.0,IGL,IGLV,5
IGLV2-8,60,60,1.0,IGL,IGLV,5
IGLV2-11,64,64,1.0,IGL,IGLV,5
IGLV2-14,62,64,0.969,IGL,IGLV,5
IGLV2-18,58,58,1.0,IGL,IGLV,5
IGLV2-23,60,60,1.0,IGL,IGLV,5
IGLV2-33,64,64,1.0,IGL,IGLV,5
IGLV2-34,58,58,1.0,IGL,IGLV,5
IGLV3-1,50,50,1.0,IGL,IGLV,5
IGLV3-9,62,62,1.0,IGL,IGLV,5
IGLV3-10,62,62,1.0,IGL,IGLV,5
IGLV3-12,63,64,0.984,IGL,IGLV,5
IGLV3-13,63,64,0.984,IGL,IGLV,5
IGLV3-16,60,60,1.0,IGL,IGLV,5
IGLV3-19,60,60,1.0,IGL,IGLV,5
IGLV3-21,58,60,0.967,IGL,IGLV,5
IGLV3-22,35,36,0.972,IGL,IGLV,5
IGLV3-25,64,64,1.0,IGL,IGLV,5
IGLV3-27,64,64,1.0,IGL,IGLV,5
IGLV3-31,64,64,1.0,IGL,IGLV,5
IGLV3-32,64,64,1.0,IGL,IGLV,5
IGLV4-3,62,62,1.0,IGL,IGLV,5
IGLV4-60,38,38,1.0,IGL,IGLV,5
IGLV4-69,68,68,1.0,IGL,IGLV,5
IGLV5-37,62,62,1.0,IGL,IGLV,5
IGLV5-45,66,66,1.0,IGL,IGLV,5
IGLV5-48,68,68,1.0,IGL,IGLV,5
IGLV5-52,68,68,1.0,IGL,IGLV,5
IGLV6-57,68,68,1.0,IGL,IGLV,5
IGLV7-43,66,66,1.0,IGL,IGLV,5
IGLV7-46,64,64,1.0,IGL,IGLV,5
IGLV8-61,66,66,1.0,IGL,IGLV,5
IGLV9-49,68,68,1.0,IGL,IGLV,5
IGLJ1,58,58,1.0,IGL,IGLJ,5
IGLJ2,63,66,0.955,IGL,IGLJ,5
IGLJ3,62,68,0.912,IGL,IGLJ,5
IGLJ4,68,68,1.0,IGL,IGLJ,5
IGLJ5,67,68,0.985,IGL,IGLJ,5
IGLJ6,68,68,1.0,IGL,IGLJ,5
IGLJ7,67,68,0.985,IGL,IGLJ,5
TRAV1-1,54,54,1.0,TRA,TRAV,10
TRAV1-2,54,54,1.0,TRA,TRAV,10
TRAV2,54,54,1.0,TRA,TRAV,10
TRAV3,54,54,1.0,TRA,TRAV,10
TRAV4,54,54,1.0,TRA,TRAV,10
TRAV5,54,54,1.0,TRA,TRAV,10
TRAV6,42,54,0.778,TRA,TRAV,10
TRAV7,54,54,1.0,TRA,TRAV,10
TRAV8-1,54,54,1.0,TRA,TRAV,10
TRAV9-1,52,52,1.0,TRA,TRAV,10
TRAV10,52,52,1.0,TRA,TRAV,10
TRAV11,50,50,1.0,TRA,TRAV,10
TRAV12-1,52,52,1.0,TRA,TRAV,10
TRAV8-2,52,52,1.0,TRA,TRAV,10
TRAV8-3,50,50,1.0,TRA,TRAV,10
TRAV13-1,50,50,1.0,TRA,TRAV,10
TRAV12-2,50,50,1.0,TRA,TRAV,10
TRAV8-4,50,50,1.0,TRA,TRAV,10
TRAV13-2,52,52,1.0,TRA,TRAV,10
TRAV9-2,50,50,1.0,TRA,TRAV,10
TRAV12-3,50,50,1.0,TRA,TRAV,10
TRAV8-6,52,52,1.0,TRA,TRAV,10
TRAV16,52,52,1.0,TRA,TRAV,10
TRAV17,52,52,1.0,TRA,TRAV,10
TRAV18,52,52,1.0,TRA,TRAV,10
TRAV19,48,48,1.0,TRA,TRAV,10
TRAV20,52,52,1.0,TRA,TRAV,10
TRAV21,52,52,1.0,TRA,TRAV,10
TRAV22,54,54,1.0,TRA,TRAV,10
TRDV1,52,52,1.0,TRD,TRDV,10
TRAV24,54,54,1.0,TRA,TRAV,10
TRAV25,54,54,1.0,TRA,TRAV,10
TRAV26-1,53,54,0.981,TRA,TRAV,10
TRAV8-7,54,54,1.0,TRA,TRAV,10
TRAV27,50,50,1.0,TRA,TRAV,10
TRAV30,52,52,1.0,TRA,TRAV,10
TRAV26-2,52,52,1.0,TRA,TRAV,10
TRAV34,52,52,1.0,TRA,TRAV,10
TRAV35,52,52,1.0,TRA,TRAV,10
TRAV38-1,52,52,1.0,TRA,TRAV,10
TRAV39,50,50,1.0,TRA,TRAV,10
TRAV40,50,50,1.0,TRA,TRAV,10
TRAV41,52,52,1.0,TRA,TRAV,10
TRDV2,52,52,1.0,TRD,TRDV,10
TRDV3,50,50,1.0,TRD,TRDV,10
TRDJ1,50,50,1.0,TRD,TRDJ,10
TRDJ4,26,26,1.0,TRD,TRDJ,10
TRDJ2,50,50,1.0,TRD,TRDJ,10
TRDJ3,46,46,1.0,TRD,TRDJ,10
TRAJ61,50,50,1.0,TRA,TRAJ,10
TRAJ60,50,50,1.0,TRA,TRAJ,10
TRAJ59,50,50,1.0,TRA,TRAJ,10
TRAJ58,50,50,1.0,TRA,TRAJ,10
TRAJ57,42,42,1.0,TRA,TRAJ,10
TRAJ56,50,50,1.0,TRA,TRAJ,10
TRAJ55,50,50,1.0,TRA,TRAJ,10
TRAJ54,46,46,1.0,TRA,TRAJ,10
TRAJ53,50,50,1.0,TRA,TRAJ,10
TRAJ52,48,48,1.0,TRA,TRAJ,10
TRAJ51,50,50,1.0,TRA,TRAJ,10
TRAJ50,50,50,1.0,TRA,TRAJ,10
TRAJ49,50,50,1.0,TRA,TRAJ,10
TRAJ48,50,50,1.0,TRA,TRAJ,10
TRAJ47,50,50,1.0,TRA,TRAJ,10
TRAJ46,50,50,1.0,TRA,TRAJ,10
TRAJ45,50,50,1.0,TRA,TRAJ,10
TRAJ44,44,44,1.0,TRA,TRAJ,10
TRAJ43,50,50,1.0,TRA,TRAJ,10
TRAJ42,50,50,1.0,TRA,TRAJ,10
TRAJ41,48,48,1.0,TRA,TRAJ,10
TRAJ40,50,50,1.0,TRA,TRAJ,10
TRAJ39,50,50,1.0,TRA,TRAJ,10
TRAJ38,44,44,1.0,TRA,TRAJ,10
TRAJ37,49,50,0.98,TRA,TRAJ,10
TRAJ36,50,50,1.0,TRA,TRAJ,10
TRAJ35,50,50,1.0,TRA,TRAJ,10
TRAJ34,50,50,1.0,TRA,TRAJ,10
TRAJ33,50,50,1.0,TRA,TRAJ,10
TRAJ32,48,50,0.96,TRA,TRAJ,10
TRAJ31,50,50,1.0,TRA,TRAJ,10
TRAJ30,50,50,1.0,TRA,TRAJ,10
TRAJ29,48,48,1.0,TRA,TRAJ,10
TRAJ28,50,50,1.0,TRA,TRAJ,10
TRAJ27,50,50,1.0,TRA,TRAJ,10
TRAJ26,48,48,1.0,TRA,TRAJ,10
TRAJ25,48,48,1.0,TRA,TRAJ,10
TRAJ24,50,50,1.0,TRA,TRAJ,10
TRAJ23,50,50,1.0,TRA,TRAJ,10
TRAJ22,50,50,1.0,TRA,TRAJ,10
TRAJ21,50,50,1.0,TRA,TRAJ,10
TRAJ20,50,50,1.0,TRA,TRAJ,10
TRAJ19,50,50,1.0,TRA,TRAJ,10
TRAJ18,50,50,1.0,TRA,TRAJ,10
TRAJ17,50,50,1.0,TRA,TRAJ,10
TRAJ16,51,52,0.981,TRA,TRAJ,10
TRAJ14,52,52,1.0,TRA,TRAJ,10
TRAJ13,51,52,0.981,TRA,TRAJ,10
TRAJ12,52,52,1.0,TRA,TRAJ,10
TRAJ11,52,52,1.0,TRA,TRAJ,10
TRAJ10,52,52,1.0,TRA,TRAJ,10
TRAJ9,52,52,1.0,TRA,TRAJ,10
TRAJ8,35,52,0.673,TRA,TRAJ,10
TRAJ7,52,52,1.0,TRA,TRAJ,10
TRAJ6,51,52,0.981,TRA,TRAJ,10
TRAJ5,48,48,1.0,TRA,TRAJ,10
TRAJ4,52,52,1.0,TRA,TRAJ,10
TRAJ3,50,50,1.0,TRA,TRAJ,10
TRAJ2,52,52,1.0,TRA,TRAJ,10
TRAJ1,42,42,1.0,TRA,TRAJ,10
TRGJ2,46,46,1.0,TRG,TRGJ,10
TRGJP2,40,40,1.0,TRG,TRGJ,10
TRGJ1,45,46,0.978,TRG,TRGJ,10
TRGJP,38,42,0.905,TRG,TRGJ,10
TRGJP1,46,46,1.0,TRG,TRGJ,10
TRGV11,44,44,1.0,TRG,TRGV,10
TRGV10,46,46,1.0,TRG,TRGV,10
TRGV9,44,44,1.0,TRG,TRGV,10
TRGVA,24,24,1.0,TRG,TRGV,10
TRGV8,44,44,1.0,TRG,TRGV,10
TRGV5P,44,44,1.0,TRG,TRGV,10
TRGV5,22,22,1.0,TRG,TRGV,10
TRGV4,12,12,1.0,TRG,TRGV,10
TRGV3,44,44,1.0,TRG,TRGV,10
TRGV2,46,46,1.0,TRG,TRGV,10
TRGV1,46,46,1.0,TRG,TRGV,10
TRBV1,48,48,1.0,TRB,TRBV,10
TRBV2,48,48,1.0,TRB,TRBV,10
TRBV3-1,48,48,1.0,TRB,TRBV,10
TRBV4-1,48,48,1.0,TRB,TRBV,10
TRBV5-1,44,44,1.0,TRB,TRBV,10
TRBV6-1,44,44,1.0,TRB,TRBV,10
TRBV7-1,46,46,1.0,TRB,TRBV,10
TRBV4-2,44,44,1.0,TRB,TRBV,10
TRBV6-2,38,38,1.0,TRB,TRBV,10
TRBV7-2,40,40,1.0,TRB,TRBV,10
TRBV6-4,40,40,1.0,TRB,TRBV,10
TRBV7-3,40,40,1.0,TRB,TRBV,10
TRBV5-3,40,40,1.0,TRB,TRBV,10
TRBV9,40,40,1.0,TRB,TRBV,10
TRBV10-1,40,40,1.0,TRB,TRBV,10
TRBV11-1,26,26,1.0,TRB,TRBV,10
TRBV12-1,46,46,1.0,TRB,TRBV,10
TRBV10-2,48,48,1.0,TRB,TRBV,10
TRBV11-2,50,50,1.0,TRB,TRBV,10
TRBV12-2,48,48,1.0,TRB,TRBV,10
TRBV6-5,48,48,1.0,TRB,TRBV,10
TRBV7-4,48,48,1.0,TRB,TRBV,10
TRBV5-4,50,50,1.0,TRB,TRBV,10
TRBV6-6,49,50,0.98,TRB,TRBV,10
TRBV5-5,50,50,1.0,TRB,TRBV,10
TRBV6-7,50,50,1.0,TRB,TRBV,10
TRBV7-6,46,46,1.0,TRB,TRBV,10
TRBV5-6,42,42,1.0,TRB,TRBV,10
TRBV6-8,32,32,1.0,TRB,TRBV,10
TRBV7-7,39,40,0.975,TRB,TRBV,10
TRBV5-7,40,40,1.0,TRB,TRBV,10
TRBV7-9,34,34,1.0,TRB,TRBV,10
TRBV13,38,38,1.0,TRB,TRBV,10
TRBV10-3,42,42,1.0,TRB,TRBV,10
TRBV11-3,44,44,1.0,TRB,TRBV,10
TRBV12-3,46,46,1.0,TRB,TRBV,10
TRBV12-4,44,44,1.0,TRB,TRBV,10
TRBV12-5,46,46,1.0,TRB,TRBV,10
TRBV14,46,46,1.0,TRB,TRBV,10
TRBV15,46,46,1.0,TRB,TRBV,10
TRBV16,48,48,1.0,TRB,TRBV,10
TRBV17,48,48,1.0,TRB,TRBV,10
TRBV18,50,50,1.0,TRB,TRBV,10
TRBV19,48,48,1.0,TRB,TRBV,10
TRBV20-1,48,48,1.0,TRB,TRBV,10
TRBV21-1,48,48,1.0,TRB,TRBV,10
TRBV23-1,48,48,1.0,TRB,TRBV,10
TRBV24-1,48,48,1.0,TRB,TRBV,10
TRBV25-1,48,48,1.0,TRB,TRBV,10
TRBV26,48,48,1.0,TRB,TRBV,10
TRBV27,48,48,1.0,TRB,TRBV,10
TRBV28,48,48,1.0,TRB,TRBV,10
TRBV29-1,44,44,1.0,TRB,TRBV,10
TRBV30,45,46,0.978,TRB,TRBV,10
TRBJ1-1,40,40,1.0,TRB,TRBJ,10
TRBJ1-2,40,40,1.0,TRB,TRBJ,10
TRBJ1-3,40,40,1.0,TRB,TRBJ,10
TRBJ1-4,42,42,1.0,TRB,TRBJ,10
TRBJ1-5,42,42,1.0,TRB,TRBJ,10
TRBJ1-6,38,40,0.95,TRB,TRBJ,10
TRBJ2-1,42,42,1.0,TRB,TRBJ,10
TRBJ2-2,42,42,1.0,TRB,TRBJ,10
TRBJ2-2P,40,40,1.0,TRB,TRBJ,10
TRBJ2-3,40,40,1.0,TRB,TRBJ,10
TRBJ2-4,40,40,1.0,TRB,TRBJ,10
TRBJ2-5,40,40,1.0,TRB,TRBJ,10
TRBJ2-6,38,40,0.95,TRB,TRBJ,10
TRBJ2-7,38,38,1.0,TRB,TRBJ,10
IGHV1-2,9,12,0.75,IGH,IGHV,10
IGHV1-3,8,8,1.0,IGH,IGHV,10
IGHV1-18,24,24,1.0,IGH,IGHV,10
IGHV1-24,26,26,1.0,IGH,IGHV,10
IGHV1-45,54,54,1.0,IGH,IGHV,10
IGHV1-46,52,52,1.0,IGH,IGHV,10
IGHV1-58,46,46,1.0,IGH,IGHV,10
IGHV1-68,38,40,0.95,IGH,IGHV,10
IGHV1-69,25,28,0.893,IGH,IGHV,10
IGHV1-69-2,4,4,1.0,IGH,IGHV,10
IGHV1-69D,28,28,1.0,IGH,IGHV,10
IGHV2-5,6,6,1.0,IGH,IGHV,10
IGHV2-26,24,24,1.0,IGH,IGHV,10
IGHV2-70,51,52,0.981,IGH,IGHV,10
IGHV2-70D,10,10,1.0,IGH,IGHV,10
IGHV3-11,4,4,1.0,IGH,IGHV,10
IGHV3-13,10,10,1.0,IGH,IGHV,10
IGHV3-15,25,30,0.833,IGH,IGHV,10
IGHV3-16,22,22,1.0,IGH,IGHV,10
IGHV3-19,18,18,1.0,IGH,IGHV,10
IGHV3-20,26,26,1.0,IGH,IGHV,10
IGHV3-21,26,26,1.0,IGH,IGHV,10
IGHV3-22,32,32,1.0,IGH,IGHV,10
IGHV3-23,31,32,0.969,IGH,IGHV,10
IGHV3-25,30,30,1.0,IGH,IGHV,10
IGHV3-29,12,12,1.0,IGH,IGHV,10
IGHV3-30,17,20,0.85,IGH,IGHV,10
IGHV3-30-2,16,16,1.0,IGH,IGHV,10
IGHV3-32,12,22,0.545,IGH,IGHV,10
IGHV3-33,16,16,1.0,IGH,IGHV,10
IGHV3-33-2,28,28,1.0,IGH,IGHV,10
IGHV3-35,34,34,1.0,IGH,IGHV,10
IGHV3-38,40,40,1.0,IGH,IGHV,10
IGHV3-41,16,16,1.0,IGH,IGHV,10
IGHV3-43,44,44,1.0,IGH,IGHV,10
IGHV3-47,50,52,0.962,IGH,IGHV,10
IGHV3-48,49,52,0.942,IGH,IGHV,10
IGHV3-49,54,54,1.0,IGH,IGHV,10
IGHV3-52,50,50,1.0,IGH,IGHV,10
IGHV3-53,50,50,1.0,IGH,IGHV,10
IGHV3-54,36,38,0.947,IGH,IGHV,10
IGHV3-62,50,52,0.962,IGH,IGHV,10
IGHV3-63,53,56,0.946,IGH,IGHV,10
IGHV3-64,54,54,1.0,IGH,IGHV,10
IGHV3-66,46,48,0.958,IGH,IGHV,10
IGHV3-69-1,6,6,1.0,IGH,IGHV,10
IGHV3-7,6,6,1.0,IGH,IGHV,10
IGHV3-71,48,48,1.0,IGH,IGHV,10
IGHV3-72,66,66,1.0,IGH,IGHV,10
IGHV3-73,66,66,1.0,IGH,IGHV,10
IGHV3-74,66,66,1.0,IGH,IGHV,10
IGHV4-4,4,10,0.4,IGH,IGHV,10
IGHV4-28,22,22,1.0,IGH,IGHV,10
IGHV4-31,8,8,1.0,IGH,IGHV,10
IGHV4-34,30,30,1.0,IGH,IGHV,10
IGHV4-39,38,44,0.864,IGH,IGHV,10
IGHV4-55,50,50,1.0,IGH,IGHV,10
IGHV4-59,50,50,1.0,IGH,IGHV,10
IGHV4-61,37,48,0.771,IGH,IGHV,10
IGHV5-51,48,48,1.0,IGH,IGHV,10
IGHV5-78,68,68,1.0,IGH,IGHV,10
IGHV7-34-1,32,32,1.0,IGH,IGHV,10
IGHV7-40,42,42,1.0,IGH,IGHV,10
IGHV7-81,64,64,1.0,IGH,IGHV,10
IGHV8-51-1,54,54,1.0,IGH,IGHV,10
IGHD2-2,2,2,1.0,IGH,IGHD,10
IGHD2-8,2,2,1.0,IGH,IGHD,10
IGHJ5,2,2,1.0,IGH,IGHJ,10
IGHJ6,2,2,1.0,IGH,IGHJ,10
IGKV1-5,16,16,1.0,IGK,IGKV,10
IGKV1-6,22,22,1.0,IGK,IGKV,10
IGKV1-8,24,24,1.0,IGK,IGKV,10
IGKV1-9,23,26,0.885,IGK,IGKV,10
IGKV1-12,32,38,0.842,IGK,IGKV,10
IGKV1-13,39,40,0.975,IGK,IGKV,10
IGKV1-16,28,28,1.0,IGK,IGKV,10
IGKV1-17,22,26,0.846,IGK,IGKV,10
IGKV1-27,30,30,1.0,IGK,IGKV,10
IGKV1-33,44,44,1.0,IGK,IGKV,10
IGKV1-37,34,34,1.0,IGK,IGKV,10
IGKV1-39,18,18,1.0,IGK,IGKV,10
IGKV1D-8,40,40,1.0,IGK,IGKV,10
IGKV1D-12,48,48,1.0,IGK,IGKV,10
IGKV1D-13,46,46,1.0,IGK,IGKV,10
IGKV1D-16,44,44,1.0,IGK,IGKV,10
IGKV1D-17,44,44,1.0,IGK,IGKV,10
IGKV1D-33,48,48,1.0,IGK,IGKV,10
IGKV1D-37,50,50,1.0,IGK,IGKV,10
IGKV1D-39,48,48,1.0,IGK,IGKV,10
