gene,correct,total,accuracy,class,subclass,cutoff
TRGV3,86,86,1.0,TRG,TRGV,20
TRGV2,86,86,1.0,TRG,TRGV,20
TRGV1,88,88,1.0,TRG,TRGV,20
TRBV1,88,88,1.0,TRB,TRBV,20
TRBV2,88,88,1.0,TRB,TRBV,20
TRBV3-1,88,88,1.0,TRB,TRBV,20
TRBV4-1,88,88,1.0,TRB,TRBV,20
TRBV5-1,90,90,1.0,TRB,TRBV,20
TRBV6-1,90,90,1.0,TRB,TRBV,20
TRBV7-1,90,90,1.0,TRB,TRBV,20
TRBV4-2,88,88,1.0,TRB,TRBV,20
TRBV6-2,88,88,1.0,TRB,TRBV,20
TRBV7-2,90,90,1.0,TRB,TRBV,20
TRBV6-4,90,90,1.0,TRB,TRBV,20
TRBV7-3,90,90,1.0,TRB,TRBV,20
TRBV5-3,90,90,1.0,TRB,TRBV,20
TRBV9,90,90,1.0,TRB,TRBV,20
TRBV10-1,90,90,1.0,TRB,TRBV,20
TRBV11-1,64,64,1.0,TRB,TRBV,20
TRBV12-1,90,90,1.0,TRB,TRBV,20
TRBV10-2,90,90,1.0,TRB,TRBV,20
TRBV11-2,88,88,1.0,TRB,TRBV,20
TRBV12-2,90,90,1.0,TRB,TRBV,20
TRBV6-5,88,88,1.0,TRB,TRBV,20
TRBV7-4,90,90,1.0,TRB,TRBV,20
TRBV5-4,90,90,1.0,TRB,TRBV,20
TRBV6-6,89,90,0.989,TRB,TRBV,20
TRBV5-5,90,90,1.0,TRB,TRBV,20
TRBV6-7,90,90,1.0,TRB,TRBV,20
TRBV7-6,90,90,1.0,TRB,TRBV,20
TRBV5-6,90,90,1.0,TRB,TRBV,20
TRBV6-8,68,68,1.0,TRB,TRBV,20
TRBV7-7,90,90,1.0,TRB,TRBV,20
TRBV5-7,90,90,1.0,TRB,TRBV,20
TRBV7-9,82,82,1.0,TRB,TRBV,20
TRBV13,90,90,1.0,TRB,TRBV,20
TRBV10-3,90,90,1.0,TRB,TRBV,20
TRBV11-3,90,90,1.0,TRB,TRBV,20
TRBV12-3,90,90,1.0,TRB,TRBV,20
TRBV12-4,84,84,1.0,TRB,TRBV,20
TRBV12-5,90,90,1.0,TRB,TRBV,20
TRBV14,90,90,1.0,TRB,TRBV,20
TRBV15,90,90,1.0,TRB,TRBV,20
TRBV16,90,90,1.0,TRB,TRBV,20
TRBV17,90,90,1.0,TRB,TRBV,20
TRBV18,90,90,1.0,TRB,TRBV,20
TRBV19,90,90,1.0,TRB,TRBV,20
TRBV20-1,90,90,1.0,TRB,TRBV,20
TRBV21-1,90,90,1.0,TRB,TRBV,20
TRBV23-1,90,90,1.0,TRB,TRBV,20
TRBV24-1,54,54,1.0,TRB,TRBV,20
TRBV25-1,90,90,1.0,TRB,TRBV,20
TRBV26,88,88,1.0,TRB,TRBV,20
TRBV27,90,90,1.0,TRB,TRBV,20
TRBV28,90,90,1.0,TRB,TRBV,20
TRBV29-1,90,90,1.0,TRB,TRBV,20
TRBV30,90,90,1.0,TRB,TRBV,20
TRBJ1-1,84,84,1.0,TRB,TRBJ,20
TRBJ1-2,82,82,1.0,TRB,TRBJ,20
TRBJ1-3,84,84,1.0,TRB,TRBJ,20
TRBJ1-4,84,84,1.0,TRB,TRBJ,20
TRBJ1-5,84,84,1.0,TRB,TRBJ,20
TRBJ1-6,84,84,1.0,TRB,TRBJ,20
TRBJ2-1,80,80,1.0,TRB,TRBJ,20
TRBJ2-2,80,80,1.0,TRB,TRBJ,20
TRBJ2-2P,80,80,1.0,TRB,TRBJ,20
TRBJ2-3,80,80,1.0,TRB,TRBJ,20
TRBJ2-4,82,82,1.0,TRB,TRBJ,20
TRBJ2-5,84,84,1.0,TRB,TRBJ,20
TRBJ2-6,84,84,1.0,TRB,TRBJ,20
TRBJ2-7,82,84,0.976,TRB,TRBJ,20
IGHV1-18,12,12,1.0,IGH,IGHV,20
IGHV1-24,10,10,1.0,IGH,IGHV,20
IGHV1-45,24,24,1.0,IGH,IGHV,20
IGHV1-46,26,26,1.0,IGH,IGHV,20
IGHV1-58,34,34,1.0,IGH,IGHV,20
IGHV1-68,2,2,1.0,IGH,IGHV,20
IGHV1-69,6,6,1.0,IGH,IGHV,20
IGHV1-69-2,4,4,1.0,IGH,IGHV,20
IGHV1-69D,38,38,1.0,IGH,IGHV,20
IGHV2-5,2,2,1.0,IGH,IGHV,20
IGHV2-70,59,64,0.922,IGH,IGHV,20
IGHV2-70D,4,4,1.0,IGH,IGHV,20
IGHV3-11,1,2,0.5,IGH,IGHV,20
IGHV3-13,6,6,1.0,IGH,IGHV,20
IGHV3-15,7,8,0.875,IGH,IGHV,20
IGHV3-16,8,8,1.0,IGH,IGHV,20
IGHV3-19,10,10,1.0,IGH,IGHV,20
IGHV3-20,6,6,1.0,IGH,IGHV,20
IGHV3-21,8,8,1.0,IGH,IGHV,20
IGHV3-22,14,14,1.0,IGH,IGHV,20
IGHV3-23,24,24,1.0,IGH,IGHV,20
IGHV3-25,3,4,0.75,IGH,IGHV,20
IGHV3-29,16,16,1.0,IGH,IGHV,20
IGHV3-30,10,14,0.714,IGH,IGHV,20
IGHV3-30-2,18,18,1.0,IGH,IGHV,20
IGHV3-32,7,8,0.875,IGH,IGHV,20
IGHV3-33,16,16,1.0,IGH,IGHV,20
IGHV3-33-2,40,40,1.0,IGH,IGHV,20
IGHV3-35,8,8,1.0,IGH,IGHV,20
IGHV3-38,41,42,0.976,IGH,IGHV,20
IGHV3-41,16,16,1.0,IGH,IGHV,20
IGHV3-43,42,44,0.955,IGH,IGHV,20
IGHV3-47,24,24,1.0,IGH,IGHV,20
IGHV3-48,24,24,1.0,IGH,IGHV,20
IGHV3-49,20,20,1.0,IGH,IGHV,20
IGHV3-52,36,36,1.0,IGH,IGHV,20
IGHV3-53,28,28,1.0,IGH,IGHV,20
IGHV3-54,14,16,0.875,IGH,IGHV,20
IGHV3-62,43,44,0.977,IGH,IGHV,20
IGHV3-63,40,40,1.0,IGH,IGHV,20
IGHV3-64,34,34,1.0,IGH,IGHV,20
IGHV3-66,38,40,0.95,IGH,IGHV,20
IGHV3-69-1,4,4,1.0,IGH,IGHV,20
IGHV3-7,4,4,1.0,IGH,IGHV,20
IGHV3-71,66,66,1.0,IGH,IGHV,20
IGHV3-72,56,56,1.0,IGH,IGHV,20
IGHV3-73,42,42,1.0,IGH,IGHV,20
IGHV3-74,46,46,1.0,IGH,IGHV,20
IGHV4-28,6,6,1.0,IGH,IGHV,20
IGHV4-31,9,10,0.9,IGH,IGHV,20
IGHV4-34,34,34,1.0,IGH,IGHV,20
IGHV4-39,24,30,0.8,IGH,IGHV,20
IGHV4-55,30,30,1.0,IGH,IGHV,20
IGHV4-59,36,36,1.0,IGH,IGHV,20
IGHV4-61,25,30,0.833,IGH,IGHV,20
IGHV5-51,32,32,1.0,IGH,IGHV,20
IGHV5-78,90,90,1.0,IGH,IGHV,20
IGHV7-34-1,34,34,1.0,IGH,IGHV,20
IGHV7-40,8,8,1.0,IGH,IGHV,20
IGHV7-81,50,50,1.0,IGH,IGHV,20
IGHV8-51-1,36,36,1.0,IGH,IGHV,20
IGKV1-5,9,10,0.9,IGK,IGKV,20
IGKV1-6,12,12,1.0,IGK,IGKV,20
IGKV1-8,10,10,1.0,IGK,IGKV,20
IGKV1-9,9,10,0.9,IGK,IGKV,20
IGKV1-12,55,72,0.764,IGK,IGKV,20
IGKV1-13,74,74,1.0,IGK,IGKV,20
IGKV1-16,30,30,1.0,IGK,IGKV,20
IGKV1-17,35,38,0.921,IGK,IGKV,20
IGKV1-27,56,56,1.0,IGK,IGKV,20
IGKV1-33,78,78,1.0,IGK,IGKV,20
IGKV1-37,46,46,1.0,IGK,IGKV,20
IGKV1-39,26,26,1.0,IGK,IGKV,20
IGKV1D-8,72,72,1.0,IGK,IGKV,20
IGKV1D-12,55,56,0.982,IGK,IGKV,20
IGKV1D-13,64,64,1.0,IGK,IGKV,20
IGKV1D-16,78,78,1.0,IGK,IGKV,20
IGKV1D-17,78,78,1.0,IGK,IGKV,20
IGKV1D-33,48,48,1.0,IGK,IGKV,20
IGKV1D-37,88,88,1.0,IGK,IGKV,20
IGKV1D-39,88,88,1.0,IGK,IGKV,20
IGKV1D-42,78,78,1.0,IGK,IGKV,20
IGKV1D-43,76,76,1.0,IGK,IGKV,20
IGKV2-4,6,6,1.0,IGK,IGKV,20
IGKV2-18,34,34,1.0,IGK,IGKV,20
IGKV2-24,59,64,0.922,IGK,IGKV,20
IGKV2-28,80,80,1.0,IGK,IGKV,20
IGKV2-29,70,74,0.946,IGK,IGKV,20
IGKV2-30,84,84,1.0,IGK,IGKV,20
IGKV2D-18,76,76,1.0,IGK,IGKV,20
IGKV2D-24,78,78,1.0,IGK,IGKV,20
IGKV2D-26,84,84,1.0,IGK,IGKV,20
IGKV2D-28,86,86,1.0,IGK,IGKV,20
IGKV2D-29,74,74,1.0,IGK,IGKV,20
IGKV2D-30,86,86,1.0,IGK,IGKV,20
IGKV2D-40,70,70,1.0,IGK,IGKV,20
IGKV3-7,15,18,0.833,IGK,IGKV,20
IGKV3-11,18,18,1.0,IGK,IGKV,20
IGKV3-15,30,30,1.0,IGK,IGKV,20
IGKV3-20,46,46,1.0,IGK,IGKV,20
IGKV3D-7,28,28,1.0,IGK,IGKV,20
IGKV3D-11,78,78,1.0,IGK,IGKV,20
IGKV3D-15,86,88,0.977,IGK,IGKV,20
IGKV3D-20,76,76,1.0,IGK,IGKV,20
IGKV4-1,12,12,1.0,IGK,IGKV,20
IGKV5-2,6,6,1.0,IGK,IGKV,20
IGKV6-21,78,78,1.0,IGK,IGKV,20
IGKV6D-21,80,80,1.0,IGK,IGKV,20
IGKV6D-41,76,76,1.0,IGK,IGKV,20
IGKV7-3,14,14,1.0,IGK,IGKV,20
IGKJ1,2,2,1.0,IGK,IGKJ,20
IGKJ2,2,2,1.0,IGK,IGKJ,20
IGKJ3,4,4,1.0,IGK,IGKJ,20
IGKJ4,10,10,1.0,IGK,IGKJ,20
IGKJ5,14,14,1.0,IGK,IGKJ,20
IGLV1-36,76,76,1.0,IGL,IGLV,20
IGLV1-40,26,26,1.0,IGL,IGLV,20
IGLV1-41,20,20,1.0,IGL,IGLV,20
IGLV1-44,80,80,1.0,IGL,IGLV,20
IGLV1-47,86,86,1.0,IGL,IGLV,20
IGLV1-50,90,90,1.0,IGL,IGLV,20
IGLV1-51,89,90,0.989,IGL,IGLV,20
IGLV1-62,90,90,1.0,IGL,IGLV,20
IGLV10-54,88,88,1.0,IGL,IGLV,20
IGLV11-55,90,90,1.0,IGL,IGLV,20
IGLV2-5,66,66,1.0,IGL,IGLV,20
IGLV2-8,64,64,1.0,IGL,IGLV,20
IGLV2-11,72,72,1.0,IGL,IGLV,20
IGLV2-14,73,74,0.986,IGL,IGLV,20
IGLV2-18,72,72,1.0,IGL,IGLV,20
IGLV2-23,74,74,1.0,IGL,IGLV,20
IGLV2-33,22,22,1.0,IGL,IGLV,20
IGLV2-34,22,22,1.0,IGL,IGLV,20
IGLV3-1,48,48,1.0,IGL,IGLV,20
IGLV3-9,68,68,1.0,IGL,IGLV,20
IGLV3-10,72,72,1.0,IGL,IGLV,20
IGLV3-12,77,78,0.987,IGL,IGLV,20
IGLV3-13,72,72,1.0,IGL,IGLV,20
IGLV3-16,68,68,1.0,IGL,IGLV,20
IGLV3-19,70,70,1.0,IGL,IGLV,20
IGLV3-21,75,76,0.987,IGL,IGLV,20
IGLV3-22,40,40,1.0,IGL,IGLV,20
IGLV3-25,82,82,1.0,IGL,IGLV,20
IGLV3-27,84,84,1.0,IGL,IGLV,20
IGLV3-31,28,28,1.0,IGL,IGLV,20
IGLV3-32,20,20,1.0,IGL,IGLV,20
IGLV4-3,68,68,1.0,IGL,IGLV,20
IGLV4-60,58,58,1.0,IGL,IGLV,20
IGLV4-69,90,90,1.0,IGL,IGLV,20
IGLV5-37,74,74,1.0,IGL,IGLV,20
IGLV5-45,88,88,1.0,IGL,IGLV,20
IGLV5-48,89,90,0.989,IGL,IGLV,20
IGLV5-52,90,90,1.0,IGL,IGLV,20
IGLV6-57,90,90,1.0,IGL,IGLV,20
IGLV7-43,24,24,1.0,IGL,IGLV,20
IGLV7-46,84,84,1.0,IGL,IGLV,20
IGLV8-61,90,90,1.0,IGL,IGLV,20
IGLV9-49,90,90,1.0,IGL,IGLV,20
IGLJ1,64,64,1.0,IGL,IGLJ,20
IGLJ2,78,78,1.0,IGL,IGLJ,20
IGLJ3,84,86,0.977,IGL,IGLJ,20
IGLJ4,88,88,1.0,IGL,IGLJ,20
IGLJ5,88,88,1.0,IGL,IGLJ,20
IGLJ6,88,88,1.0,IGL,IGLJ,20
IGLJ7,88,88,1.0,IGL,IGLJ,20
