gene,correct,total,accuracy,class,subclass,cutoff
TRBV6-5,38,38,1.0,TRB,TRBV,5
TRBV7-4,38,38,1.0,TRB,TRBV,5
TRBV5-4,38,38,1.0,TRB,TRBV,5
TRBV6-6,38,38,1.0,TRB,TRBV,5
TRBV5-5,38,38,1.0,TRB,TRBV,5
TRBV6-7,38,38,1.0,TRB,TRBV,5
TRBV7-6,36,36,1.0,TRB,TRBV,5
TRBV5-6,38,38,1.0,TRB,TRBV,5
TRBV6-8,30,30,1.0,TRB,TRBV,5
TRBV7-7,29,36,0.806,TRB,TRBV,5
TRBV5-7,36,36,1.0,TRB,TRBV,5
TRBV7-9,34,34,1.0,TRB,TRBV,5
TRBV13,36,36,1.0,TRB,TRBV,5
TRBV10-3,38,38,1.0,TRB,TRBV,5
TRBV11-3,38,38,1.0,TRB,TRBV,5
TRBV12-3,38,38,1.0,TRB,TRBV,5
TRBV12-4,36,36,1.0,TRB,TRBV,5
TRBV12-5,38,38,1.0,TRB,TRBV,5
TRBV14,38,38,1.0,TRB,TRBV,5
TRBV15,38,38,1.0,TRB,TRBV,5
TRBV16,38,38,1.0,TRB,TRBV,5
TRBV17,38,38,1.0,TRB,TRBV,5
TRBV18,38,38,1.0,TRB,TRBV,5
TRBV19,38,38,1.0,TRB,TRBV,5
TRBV20-1,38,38,1.0,TRB,TRBV,5
TRBV21-1,36,36,1.0,TRB,TRBV,5
TRBV23-1,38,38,1.0,TRB,TRBV,5
TRBV24-1,38,38,1.0,TRB,TRBV,5
TRBV25-1,36,36,1.0,TRB,TRBV,5
TRBV26,32,32,1.0,TRB,TRBV,5
TRBV27,38,38,1.0,TRB,TRBV,5
TRBV28,38,38,1.0,TRB,TRBV,5
TRBV29-1,38,38,1.0,TRB,TRBV,5
TRBV30,38,38,1.0,TRB,TRBV,5
TRBJ1-1,38,38,1.0,TRB,TRBJ,5
TRBJ1-2,38,38,1.0,TRB,TRBJ,5
TRBJ1-3,38,38,1.0,TRB,TRBJ,5
TRBJ1-4,36,36,1.0,TRB,TRBJ,5
TRBJ1-5,38,38,1.0,TRB,TRBJ,5
TRBJ1-6,38,38,1.0,TRB,TRBJ,5
TRBJ2-1,38,38,1.0,TRB,TRBJ,5
TRBJ2-2,38,38,1.0,TRB,TRBJ,5
TRBJ2-2P,38,38,1.0,TRB,TRBJ,5
TRBJ2-3,38,38,1.0,TRB,TRBJ,5
TRBJ2-4,38,38,1.0,TRB,TRBJ,5
TRBJ2-5,38,38,1.0,TRB,TRBJ,5
TRBJ2-6,38,38,1.0,TRB,TRBJ,5
TRBJ2-7,38,38,1.0,TRB,TRBJ,5
IGHV1-2,5,32,0.156,IGH,IGHV,5
IGHV1-18,12,12,1.0,IGH,IGHV,5
IGHV1-24,32,32,1.0,IGH,IGHV,5
IGHV1-45,36,36,1.0,IGH,IGHV,5
IGHV1-46,36,36,1.0,IGH,IGHV,5
IGHV1-58,38,38,1.0,IGH,IGHV,5
IGHV1-68,37,38,0.974,IGH,IGHV,5
IGHV1-69,29,32,0.906,IGH,IGHV,5
IGHV1-69-2,8,8,1.0,IGH,IGHV,5
IGHV1-69D,8,8,1.0,IGH,IGHV,5
IGHV2-5,22,22,1.0,IGH,IGHV,5
IGHV2-26,28,28,1.0,IGH,IGHV,5
IGHV2-70,26,34,0.765,IGH,IGHV,5
IGHV2-70D,13,14,0.929,IGH,IGHV,5
IGHV3-11,9,10,0.9,IGH,IGHV,5
IGHV3-13,6,6,1.0,IGH,IGHV,5
IGHV3-15,18,22,0.818,IGH,IGHV,5
IGHV3-16,14,14,1.0,IGH,IGHV,5
IGHV3-19,16,16,1.0,IGH,IGHV,5
IGHV3-20,20,20,1.0,IGH,IGHV,5
IGHV3-21,30,30,1.0,IGH,IGHV,5
IGHV3-22,30,30,1.0,IGH,IGHV,5
IGHV3-23,30,30,1.0,IGH,IGHV,5
IGHV3-25,34,34,1.0,IGH,IGHV,5
IGHV3-29,10,10,1.0,IGH,IGHV,5
IGHV3-30,23,28,0.821,IGH,IGHV,5
IGHV3-30-2,32,32,1.0,IGH,IGHV,5
IGHV3-32,16,24,0.667,IGH,IGHV,5
IGHV3-33,20,20,1.0,IGH,IGHV,5
IGHV3-33-2,18,18,1.0,IGH,IGHV,5
IGHV3-35,34,34,1.0,IGH,IGHV,5
IGHV3-38,20,20,1.0,IGH,IGHV,5
IGHV3-41,14,14,1.0,IGH,IGHV,5
IGHV3-43,24,24,1.0,IGH,IGHV,5
IGHV3-47,35,36,0.972,IGH,IGHV,5
IGHV3-48,35,36,0.972,IGH,IGHV,5
IGHV3-49,38,38,1.0,IGH,IGHV,5
IGHV3-52,38,38,1.0,IGH,IGHV,5
IGHV3-53,38,38,1.0,IGH,IGHV,5
IGHV3-54,34,34,1.0,IGH,IGHV,5
IGHV3-62,32,34,0.941,IGH,IGHV,5
IGHV3-63,38,38,1.0,IGH,IGHV,5
IGHV3-64,38,38,1.0,IGH,IGHV,5
IGHV3-64D,10,10,1.0,IGH,IGHV,5
IGHV3-66,29,30,0.967,IGH,IGHV,5
IGHV3-69-1,8,8,1.0,IGH,IGHV,5
IGHV3-7,26,26,1.0,IGH,IGHV,5
IGHV3-71,26,26,1.0,IGH,IGHV,5
IGHV3-72,36,36,1.0,IGH,IGHV,5
IGHV3-73,36,36,1.0,IGH,IGHV,5
IGHV3-74,14,14,1.0,IGH,IGHV,5
IGHV4-4,1,2,0.5,IGH,IGHV,5
IGHV4-28,17,18,0.944,IGH,IGHV,5
IGHV4-31,10,10,1.0,IGH,IGHV,5
IGHV4-34,22,22,1.0,IGH,IGHV,5
IGHV4-39,30,34,0.882,IGH,IGHV,5
IGHV4-55,38,38,1.0,IGH,IGHV,5
IGHV4-59,36,36,1.0,IGH,IGHV,5
IGHV4-61,19,34,0.559,IGH,IGHV,5
IGHV5-10-1,10,10,1.0,IGH,IGHV,5
IGHV5-51,36,36,1.0,IGH,IGHV,5
IGHV5-78,38,38,1.0,IGH,IGHV,5
IGHV6-1,14,14,1.0,IGH,IGHV,5
IGHV7-34-1,32,32,1.0,IGH,IGHV,5
IGHV7-4-1,10,10,1.0,IGH,IGHV,5
IGHV7-40,36,36,1.0,IGH,IGHV,5
IGHV7-81,38,38,1.0,IGH,IGHV,5
IGHV8-51-1,37,38,0.974,IGH,IGHV,5
IGHD2-2,3,4,0.75,IGH,IGHD,5
IGHD2-8,4,4,1.0,IGH,IGHD,5
IGHD2-15,2,2,1.0,IGH,IGHD,5
IGHD3-3,4,4,1.0,IGH,IGHD,5
IGHD3-9,4,4,1.0,IGH,IGHD,5
IGHD3-10,4,4,1.0,IGH,IGHD,5
IGHD3-16,2,2,1.0,IGH,IGHD,5
IGHJ4,2,2,1.0,IGH,IGHJ,5
IGHJ5,8,8,1.0,IGH,IGHJ,5
IGHJ6,14,14,1.0,IGH,IGHJ,5
IGKV1-5,20,20,1.0,IGK,IGKV,5
IGKV1-6,14,14,1.0,IGK,IGKV,5
IGKV1-8,4,4,1.0,IGK,IGKV,5
IGKV1-9,1,2,0.5,IGK,IGKV,5
IGKV1-12,20,26,0.769,IGK,IGKV,5
IGKV1-13,32,32,1.0,IGK,IGKV,5
IGKV1-16,2,2,1.0,IGK,IGKV,5
IGKV1-17,2,2,1.0,IGK,IGKV,5
IGKV1-27,4,4,1.0,IGK,IGKV,5
IGKV1-33,16,16,1.0,IGK,IGKV,5
IGKV1-37,14,14,1.0,IGK,IGKV,5
IGKV1-39,13,14,0.929,IGK,IGKV,5
IGKV1D-8,12,12,1.0,IGK,IGKV,5
IGKV1D-12,29,30,0.967,IGK,IGKV,5
IGKV1D-13,32,32,1.0,IGK,IGKV,5
IGKV1D-16,14,14,1.0,IGK,IGKV,5
IGKV1D-17,12,12,1.0,IGK,IGKV,5
IGKV1D-33,16,16,1.0,IGK,IGKV,5
IGKV1D-37,14,14,1.0,IGK,IGKV,5
IGKV1D-39,12,12,1.0,IGK,IGKV,5
IGKV1D-42,12,12,1.0,IGK,IGKV,5
IGKV1D-43,14,14,1.0,IGK,IGKV,5
IGKV2-4,26,26,1.0,IGK,IGKV,5
IGKV2-18,4,4,1.0,IGK,IGKV,5
IGKV2-24,8,14,0.571,IGK,IGKV,5
IGKV2-28,20,20,1.0,IGK,IGKV,5
IGKV2-29,6,10,0.6,IGK,IGKV,5
IGKV2-30,20,20,1.0,IGK,IGKV,5
IGKV2D-18,4,4,1.0,IGK,IGKV,5
IGKV2D-24,4,4,1.0,IGK,IGKV,5
IGKV2D-26,16,16,1.0,IGK,IGKV,5
IGKV2D-28,20,20,1.0,IGK,IGKV,5
IGKV2D-29,6,6,1.0,IGK,IGKV,5
IGKV2D-30,20,20,1.0,IGK,IGKV,5
IGKV2D-40,10,10,1.0,IGK,IGKV,5
IGKV3-7,13,26,0.5,IGK,IGKV,5
IGKV3-15,20,20,1.0,IGK,IGKV,5
IGKV3-20,6,6,1.0,IGK,IGKV,5
IGKV3D-7,28,28,1.0,IGK,IGKV,5
IGKV3D-11,18,18,1.0,IGK,IGKV,5
IGKV3D-15,21,24,0.875,IGK,IGKV,5
IGKV3D-20,4,4,1.0,IGK,IGKV,5
IGKV4-1,20,20,1.0,IGK,IGKV,5
IGKV5-2,24,24,1.0,IGK,IGKV,5
IGKV6-21,18,18,1.0,IGK,IGKV,5
IGKV6D-21,22,22,1.0,IGK,IGKV,5
IGKV6D-41,18,18,1.0,IGK,IGKV,5
IGKV7-3,28,28,1.0,IGK,IGKV,5
IGKJ1,2,2,1.0,IGK,IGKJ,5
IGKJ2,1,2,0.5,IGK,IGKJ,5
IGKJ3,4,4,1.0,IGK,IGKJ,5
IGKJ4,16,16,1.0,IGK,IGKJ,5
IGKJ5,26,26,1.0,IGK,IGKJ,5
IGLV1-36,34,34,1.0,IGL,IGLV,5
IGLV1-40,36,36,1.0,IGL,IGLV,5
IGLV1-41,34,34,1.0,IGL,IGLV,5
IGLV1-44,38,38,1.0,IGL,IGLV,5
IGLV1-47,36,36,1.0,IGL,IGLV,5
IGLV1-50,38,38,1.0,IGL,IGLV,5
IGLV1-51,36,36,1.0,IGL,IGLV,5
IGLV1-62,38,38,1.0,IGL,IGLV,5
IGLV10-54,38,38,1.0,IGL,IGLV,5
IGLV11-55,38,38,1.0,IGL,IGLV,5
IGLV2-5,34,34,1.0,IGL,IGLV,5
IGLV2-8,38,38,1.0,IGL,IGLV,5
IGLV2-11,34,34,1.0,IGL,IGLV,5
IGLV2-14,36,36,1.0,IGL,IGLV,5
IGLV2-18,36,36,1.0,IGL,IGLV,5
IGLV2-23,38,38,1.0,IGL,IGLV,5
IGLV2-33,38,38,1.0,IGL,IGLV,5
IGLV2-34,36,36,1.0,IGL,IGLV,5
IGLV3-1,38,38,1.0,IGL,IGLV,5
IGLV3-9,36,36,1.0,IGL,IGLV,5
IGLV3-10,34,34,1.0,IGL,IGLV,5
IGLV3-12,38,38,1.0,IGL,IGLV,5
IGLV3-13,38,38,1.0,IGL,IGLV,5
IGLV3-16,38,38,1.0,IGL,IGLV,5
IGLV3-19,38,38,1.0,IGL,IGLV,5
IGLV3-21,38,38,1.0,IGL,IGLV,5
IGLV3-22,20,20,1.0,IGL,IGLV,5
IGLV3-25,38,38,1.0,IGL,IGLV,5
IGLV3-27,38,38,1.0,IGL,IGLV,5
IGLV3-31,38,38,1.0,IGL,IGLV,5
IGLV3-32,38,38,1.0,IGL,IGLV,5
IGLV4-3,38,38,1.0,IGL,IGLV,5
IGLV4-60,24,24,1.0,IGL,IGLV,5
IGLV4-69,38,38,1.0,IGL,IGLV,5
IGLV5-37,38,38,1.0,IGL,IGLV,5
IGLV5-45,38,38,1.0,IGL,IGLV,5
IGLV5-48,34,34,1.0,IGL,IGLV,5
IGLV5-52,38,38,1.0,IGL,IGLV,5
IGLV6-57,38,38,1.0,IGL,IGLV,5
IGLV7-43,34,34,1.0,IGL,IGLV,5
IGLV7-46,38,38,1.0,IGL,IGLV,5
IGLV8-61,38,38,1.0,IGL,IGLV,5
IGLV9-49,38,38,1.0,IGL,IGLV,5
IGLJ1,36,36,1.0,IGL,IGLJ,5
IGLJ2,34,34,1.0,IGL,IGLJ,5
IGLJ3,38,38,1.0,IGL,IGLJ,5
IGLJ4,38,38,1.0,IGL,IGLJ,5
IGLJ5,37,38,0.974,IGL,IGLJ,5
IGLJ6,38,38,1.0,IGL,IGLJ,5
IGLJ7,38,38,1.0,IGL,IGLJ,5
TRAV1-1,38,38,1.0,TRA,TRAV,10
TRAV1-2,38,38,1.0,TRA,TRAV,10
TRAV2,38,38,1.0,TRA,TRAV,10
TRAV3,38,38,1.0,TRA,TRAV,10
TRAV4,38,38,1.0,TRA,TRAV,10
TRAV5,38,38,1.0,TRA,TRAV,10
TRAV6,33,38,0.868,TRA,TRAV,10
TRAV7,38,38,1.0,TRA,TRAV,10
TRAV8-1,38,38,1.0,TRA,TRAV,10
TRAV9-1,38,38,1.0,TRA,TRAV,10
TRAV10,38,38,1.0,TRA,TRAV,10
TRAV11,38,38,1.0,TRA,TRAV,10
TRAV12-1,38,38,1.0,TRA,TRAV,10
TRAV8-2,38,38,1.0,TRA,TRAV,10
TRAV8-3,38,38,1.0,TRA,TRAV,10
TRAV13-1,38,38,1.0,TRA,TRAV,10
TRAV12-2,38,38,1.0,TRA,TRAV,10
TRAV8-4,38,38,1.0,TRA,TRAV,10
TRAV13-2,38,38,1.0,TRA,TRAV,10
TRAV9-2,38,38,1.0,TRA,TRAV,10
TRAV12-3,38,38,1.0,TRA,TRAV,10
TRAV8-6,38,38,1.0,TRA,TRAV,10
TRAV16,38,38,1.0,TRA,TRAV,10
TRAV17,38,38,1.0,TRA,TRAV,10
TRAV18,38,38,1.0,TRA,TRAV,10
TRAV19,26,26,1.0,TRA,TRAV,10
TRAV20,38,38,1.0,TRA,TRAV,10
TRAV21,38,38,1.0,TRA,TRAV,10
TRAV22,38,38,1.0,TRA,TRAV,10
TRDV1,38,38,1.0,TRD,TRDV,10
TRAV24,38,38,1.0,TRA,TRAV,10
TRAV25,36,36,1.0,TRA,TRAV,10
TRAV26-1,38,38,1.0,TRA,TRAV,10
TRAV8-7,38,38,1.0,TRA,TRAV,10
TRAV27,38,38,1.0,TRA,TRAV,10
TRAV30,38,38,1.0,TRA,TRAV,10
TRAV26-2,38,38,1.0,TRA,TRAV,10
TRAV34,38,38,1.0,TRA,TRAV,10
TRAV35,38,38,1.0,TRA,TRAV,10
TRAV38-1,38,38,1.0,TRA,TRAV,10
TRAV39,38,38,1.0,TRA,TRAV,10
TRAV40,38,38,1.0,TRA,TRAV,10
TRAV41,38,38,1.0,TRA,TRAV,10
TRDV2,38,38,1.0,TRD,TRDV,10
TRDV3,38,38,1.0,TRD,TRDV,10
TRDJ1,38,38,1.0,TRD,TRDJ,10
TRDJ4,20,20,1.0,TRD,TRDJ,10
TRDJ2,38,38,1.0,TRD,TRDJ,10
TRDJ3,38,38,1.0,TRD,TRDJ,10
TRAJ61,38,38,1.0,TRA,TRAJ,10
TRAJ60,38,38,1.0,TRA,TRAJ,10
TRAJ59,38,38,1.0,TRA,TRAJ,10
TRAJ58,38,38,1.0,TRA,TRAJ,10
TRAJ57,28,28,1.0,TRA,TRAJ,10
TRAJ56,38,38,1.0,TRA,TRAJ,10
TRAJ55,38,38,1.0,TRA,TRAJ,10
TRAJ54,38,38,1.0,TRA,TRAJ,10
TRAJ53,32,32,1.0,TRA,TRAJ,10
TRAJ52,36,36,1.0,TRA,TRAJ,10
TRAJ51,38,38,1.0,TRA,TRAJ,10
TRAJ50,38,38,1.0,TRA,TRAJ,10
TRAJ49,38,38,1.0,TRA,TRAJ,10
TRAJ48,38,38,1.0,TRA,TRAJ,10
TRAJ47,36,36,1.0,TRA,TRAJ,10
TRAJ46,38,38,1.0,TRA,TRAJ,10
TRAJ45,38,38,1.0,TRA,TRAJ,10
TRAJ44,38,38,1.0,TRA,TRAJ,10
TRAJ43,38,38,1.0,TRA,TRAJ,10
TRAJ42,38,38,1.0,TRA,TRAJ,10
TRAJ41,34,34,1.0,TRA,TRAJ,10
TRAJ40,38,38,1.0,TRA,TRAJ,10
TRAJ39,38,38,1.0,TRA,TRAJ,10
TRAJ38,34,34,1.0,TRA,TRAJ,10
TRAJ37,38,38,1.0,TRA,TRAJ,10
TRAJ36,38,38,1.0,TRA,TRAJ,10
TRAJ35,38,38,1.0,TRA,TRAJ,10
TRAJ34,38,38,1.0,TRA,TRAJ,10
TRAJ33,38,38,1.0,TRA,TRAJ,10
TRAJ32,38,38,1.0,TRA,TRAJ,10
TRAJ31,38,38,1.0,TRA,TRAJ,10
TRAJ30,38,38,1.0,TRA,TRAJ,10
TRAJ29,38,38,1.0,TRA,TRAJ,10
TRAJ28,38,38,1.0,TRA,TRAJ,10
TRAJ27,38,38,1.0,TRA,TRAJ,10
TRAJ26,38,38,1.0,TRA,TRAJ,10
TRAJ25,38,38,1.0,TRA,TRAJ,10
TRAJ24,38,38,1.0,TRA,TRAJ,10
TRAJ23,38,38,1.0,TRA,TRAJ,10
TRAJ22,38,38,1.0,TRA,TRAJ,10
TRAJ21,34,34,1.0,TRA,TRAJ,10
TRAJ20,38,38,1.0,TRA,TRAJ,10
TRAJ19,32,32,1.0,TRA,TRAJ,10
TRAJ18,38,38,1.0,TRA,TRAJ,10
TRAJ17,32,32,1.0,TRA,TRAJ,10
TRAJ16,37,38,0.974,TRA,TRAJ,10
TRAJ14,38,38,1.0,TRA,TRAJ,10
TRAJ13,38,38,1.0,TRA,TRAJ,10
TRAJ12,38,38,1.0,TRA,TRAJ,10
TRAJ11,38,38,1.0,TRA,TRAJ,10
TRAJ10,38,38,1.0,TRA,TRAJ,10
TRAJ9,38,38,1.0,TRA,TRAJ,10
TRAJ8,38,38,1.0,TRA,TRAJ,10
TRAJ7,38,38,1.0,TRA,TRAJ,10
TRAJ6,38,38,1.0,TRA,TRAJ,10
TRAJ5,32,32,1.0,TRA,TRAJ,10
TRAJ4,38,38,1.0,TRA,TRAJ,10
TRAJ3,34,34,1.0,TRA,TRAJ,10
TRAJ2,38,38,1.0,TRA,TRAJ,10
TRAJ1,32,32,1.0,TRA,TRAJ,10
TRGJ2,36,36,1.0,TRG,TRGJ,10
TRGJP2,32,32,1.0,TRG,TRGJ,10
TRGJ1,38,38,1.0,TRG,TRGJ,10
TRGJP,34,34,1.0,TRG,TRGJ,10
TRGJP1,38,38,1.0,TRG,TRGJ,10
TRGV11,38,38,1.0,TRG,TRGV,10
TRGV10,38,38,1.0,TRG,TRGV,10
TRGV9,38,38,1.0,TRG,TRGV,10
TRGVA,30,30,1.0,TRG,TRGV,10
TRGV8,38,38,1.0,TRG,TRGV,10
TRGV5P,32,32,1.0,TRG,TRGV,10
TRGV5,30,30,1.0,TRG,TRGV,10
TRGV4,20,20,1.0,TRG,TRGV,10
TRGV3,36,36,1.0,TRG,TRGV,10
TRGV2,34,34,1.0,TRG,TRGV,10
TRGV1,36,36,1.0,TRG,TRGV,10
TRBV1,38,38,1.0,TRB,TRBV,10
TRBV2,38,38,1.0,TRB,TRBV,10
TRBV3-1,38,38,1.0,TRB,TRBV,10
TRBV4-1,38,38,1.0,TRB,TRBV,10
TRBV5-1,38,38,1.0,TRB,TRBV,10
TRBV6-1,38,38,1.0,TRB,TRBV,10
TRBV7-1,38,38,1.0,TRB,TRBV,10
TRBV4-2,38,38,1.0,TRB,TRBV,10
TRBV6-2,38,38,1.0,TRB,TRBV,10
TRBV7-2,38,38,1.0,TRB,TRBV,10
TRBV6-4,38,38,1.0,TRB,TRBV,10
TRBV7-3,38,38,1.0,TRB,TRBV,10
TRBV5-3,38,38,1.0,TRB,TRBV,10
TRBV9,38,38,1.0,TRB,TRBV,10
TRBV10-1,38,38,1.0,TRB,TRBV,10
TRBV11-1,28,28,1.0,TRB,TRBV,10
TRBV12-1,38,38,1.0,TRB,TRBV,10
TRBV10-2,38,38,1.0,TRB,TRBV,10
TRBV11-2,38,38,1.0,TRB,TRBV,10
TRBV12-2,38,38,1.0,TRB,TRBV,10
TRBV6-5,38,38,1.0,TRB,TRBV,10
TRBV7-4,38,38,1.0,TRB,TRBV,10
TRBV5-4,38,38,1.0,TRB,TRBV,10
TRBV6-6,38,38,1.0,TRB,TRBV,10
TRBV5-5,38,38,1.0,TRB,TRBV,10
TRBV6-7,38,38,1.0,TRB,TRBV,10
TRBV7-6,36,36,1.0,TRB,TRBV,10
TRBV5-6,38,38,1.0,TRB,TRBV,10
TRBV6-8,30,30,1.0,TRB,TRBV,10
TRBV7-7,29,36,0.806,TRB,TRBV,10
TRBV5-7,36,36,1.0,TRB,TRBV,10
TRBV7-9,34,34,1.0,TRB,TRBV,10
TRBV13,36,36,1.0,TRB,TRBV,10
TRBV10-3,38,38,1.0,TRB,TRBV,10
TRBV11-3,38,38,1.0,TRB,TRBV,10
TRBV12-3,38,38,1.0,TRB,TRBV,10
TRBV12-4,36,36,1.0,TRB,TRBV,10
TRBV12-5,38,38,1.0,TRB,TRBV,10
TRBV14,38,38,1.0,TRB,TRBV,10
TRBV15,38,38,1.0,TRB,TRBV,10
TRBV16,38,38,1.0,TRB,TRBV,10
TRBV17,38,38,1.0,TRB,TRBV,10
TRBV18,38,38,1.0,TRB,TRBV,10
TRBV19,38,38,1.0,TRB,TRBV,10
TRBV20-1,38,38,1.0,TRB,TRBV,10
TRBV21-1,36,36,1.0,TRB,TRBV,10
TRBV23-1,38,38,1.0,TRB,TRBV,10
TRBV24-1,38,38,1.0,TRB,TRBV,10
TRBV25-1,36,36,1.0,TRB,TRBV,10
TRBV26,32,32,1.0,TRB,TRBV,10
TRBV27,38,38,1.0,TRB,TRBV,10
TRBV28,38,38,1.0,TRB,TRBV,10
TRBV29-1,38,38,1.0,TRB,TRBV,10
TRBV30,38,38,1.0,TRB,TRBV,10
TRBJ1-1,38,38,1.0,TRB,TRBJ,10
TRBJ1-2,38,38,1.0,TRB,TRBJ,10
TRBJ1-3,38,38,1.0,TRB,TRBJ,10
TRBJ1-4,36,36,1.0,TRB,TRBJ,10
TRBJ1-5,38,38,1.0,TRB,TRBJ,10
TRBJ1-6,38,38,1.0,TRB,TRBJ,10
TRBJ2-1,38,38,1.0,TRB,TRBJ,10
TRBJ2-2,38,38,1.0,TRB,TRBJ,10
TRBJ2-2P,38,38,1.0,TRB,TRBJ,10
TRBJ2-3,38,38,1.0,TRB,TRBJ,10
TRBJ2-4,38,38,1.0,TRB,TRBJ,10
TRBJ2-5,38,38,1.0,TRB,TRBJ,10
TRBJ2-6,38,38,1.0,TRB,TRBJ,10
TRBJ2-7,38,38,1.0,TRB,TRBJ,10
IGHV1-2,5,26,0.192,IGH,IGHV,10
IGHV1-18,12,12,1.0,IGH,IGHV,10
IGHV1-24,32,32,1.0,IGH,IGHV,10
IGHV1-45,36,36,1.0,IGH,IGHV,10
IGHV1-46,36,36,1.0,IGH,IGHV,10
IGHV1-58,38,38,1.0,IGH,IGHV,10
IGHV1-68,37,38,0.974,IGH,IGHV,10
IGHV1-69,25,28,0.893,IGH,IGHV,10
IGHV1-69-2,6,6,1.0,IGH,IGHV,10
IGHV1-69D,8,8,1.0,IGH,IGHV,10
IGHV2-5,18,18,1.0,IGH,IGHV,10
IGHV2-26,26,26,1.0,IGH,IGHV,10
IGHV2-70,26,34,0.765,IGH,IGHV,10
IGHV2-70D,11,12,0.917,IGH,IGHV,10
IGHV3-11,9,10,0.9,IGH,IGHV,10
IGHV3-13,6,6,1.0,IGH,IGHV,10
IGHV3-15,18,22,0.818,IGH,IGHV,10
IGHV3-16,14,14,1.0,IGH,IGHV,10
IGHV3-19,16,16,1.0,IGH,IGHV,10
IGHV3-20,20,20,1.0,IGH,IGHV,10
IGHV3-21,30,30,1.0,IGH,IGHV,10
IGHV3-22,28,28,1.0,IGH,IGHV,10
IGHV3-23,28,28,1.0,IGH,IGHV,10
IGHV3-25,34,34,1.0,IGH,IGHV,10
IGHV3-29,10,10,1.0,IGH,IGHV,10
IGHV3-30,22,26,0.846,IGH,IGHV,10
IGHV3-30-2,28,28,1.0,IGH,IGHV,10
IGHV3-32,16,24,0.667,IGH,IGHV,10
IGHV3-33,20,20,1.0,IGH,IGHV,10
IGHV3-33-2,18,18,1.0,IGH,IGHV,10
IGHV3-35,34,34,1.0,IGH,IGHV,10
IGHV3-38,20,20,1.0,IGH,IGHV,10
IGHV3-41,14,14,1.0,IGH,IGHV,10
IGHV3-43,24,24,1.0,IGH,IGHV,10
IGHV3-47,35,36,0.972,IGH,IGHV,10
IGHV3-48,35,36,0.972,IGH,IGHV,10
IGHV3-49,36,36,1.0,IGH,IGHV,10
IGHV3-52,38,38,1.0,IGH,IGHV,10
IGHV3-53,38,38,1.0,IGH,IGHV,10
IGHV3-54,34,34,1.0,IGH,IGHV,10
IGHV3-62,32,34,0.941,IGH,IGHV,10
IGHV3-63,38,38,1.0,IGH,IGHV,10
IGHV3-64,38,38,1.0,IGH,IGHV,10
IGHV3-64D,8,8,1.0,IGH,IGHV,10
IGHV3-66,29,30,0.967,IGH,IGHV,10
IGHV3-69-1,8,8,1.0,IGH,IGHV,10
IGHV3-7,24,24,1.0,IGH,IGHV,10
IGHV3-71,26,26,1.0,IGH,IGHV,10
IGHV3-72,36,36,1.0,IGH,IGHV,10
IGHV3-73,36,36,1.0,IGH,IGHV,10
IGHV3-74,14,14,1.0,IGH,IGHV,10
IGHV4-4,1,2,0.5,IGH,IGHV,10
IGHV4-28,15,16,0.938,IGH,IGHV,10
IGHV4-31,10,10,1.0,IGH,IGHV,10
IGHV4-34,22,22,1.0,IGH,IGHV,10
IGHV4-39,30,34,0.882,IGH,IGHV,10
IGHV4-55,38,38,1.0,IGH,IGHV,10
IGHV4-59,36,36,1.0,IGH,IGHV,10
IGHV4-61,19,34,0.559,IGH,IGHV,10
IGHV5-10-1,8,8,1.0,IGH,IGHV,10
IGHV5-51,36,36,1.0,IGH,IGHV,10
IGHV5-78,38,38,1.0,IGH,IGHV,10
IGHV6-1,10,10,1.0,IGH,IGHV,10
IGHV7-34-1,32,32,1.0,IGH,IGHV,10
IGHV7-4-1,6,6,1.0,IGH,IGHV,10
IGHV7-40,36,36,1.0,IGH,IGHV,10
IGHV7-81,38,38,1.0,IGH,IGHV,10
IGHV8-51-1,37,38,0.974,IGH,IGHV,10
IGHD2-2,1,2,0.5,IGH,IGHD,10
IGHD2-8,2,2,1.0,IGH,IGHD,10
IGHD3-3,4,4,1.0,IGH,IGHD,10
IGHD3-9,2,2,1.0,IGH,IGHD,10
IGHJ5,4,4,1.0,IGH,IGHJ,10
IGHJ6,12,12,1.0,IGH,IGHJ,10
IGKV1-5,20,20,1.0,IGK,IGKV,10
IGKV1-6,14,14,1.0,IGK,IGKV,10
IGKV1-8,4,4,1.0,IGK,IGKV,10
IGKV1-9,1,2,0.5,IGK,IGKV,10
IGKV1-12,17,22,0.773,IGK,IGKV,10
IGKV1-13,30,30,1.0,IGK,IGKV,10
IGKV1-16,2,2,1.0,IGK,IGKV,10
IGKV1-17,2,2,1.0,IGK,IGKV,10
IGKV1-27,4,4,1.0,IGK,IGKV,10
IGKV1-33,16,16,1.0,IGK,IGKV,10
IGKV1-37,14,14,1.0,IGK,IGKV,10
IGKV1-39,13,14,0.929,IGK,IGKV,10
IGKV1D-8,12,12,1.0,IGK,IGKV,10
IGKV1D-12,29,30,0.967,IGK,IGKV,10
IGKV1D-13,32,32,1.0,IGK,IGKV,10
IGKV1D-16,14,14,1.0,IGK,IGKV,10
IGKV1D-17,12,12,1.0,IGK,IGKV,10
IGKV1D-33,16,16,1.0,IGK,IGKV,10
IGKV1D-37,14,14,1.0,IGK,IGKV,10
IGKV1D-39,12,12,1.0,IGK,IGKV,10
IGKV1D-42,12,12,1.0,IGK,IGKV,10
